index,new_review
340,"맛2 / 양2 / 배달2 / 배달도 일찍 오고, 따뜻하고 맛있게 잘 먹었어요~"
341,맛2 / 양2 / 배달1 / 맛있게 잘 먹었습니다
342,맛2 / 양2 / 배달2 / 돈까스 맛 있네요!!! 김밥도 맛 있어요~~
343,"맛2 / 양2 / 배달2 / 늘 다니던 곳이라 맛은 검증되어서 시켯구요새우김밥 맛잇어요 쫄면은 면이 좀 뿔어서 덩어리로  붙어서왓어요, 매장같지는 않아도 잘 먹엇어요"
344,맛2 / 양2 / 배달2 / 오픈하자마자 주문했더니 빨리 왔어요. 아이가 너무 좋아하네요. 맛있게 잘 먹었어요.
345,맛2 / 양2 / 배달2 / 시진은없지만 김밥은 역쉬 고봉민이죠
346,맛2 / 양2 / 배달2 / 배달 예정시간보다 빨리 도착했어요음식도 맛있었어요
347,맛1 / 양2 / 배달2 / 탕슉 눅눅빼고 대체로 만족.. 아ㅜ 제육 쪼금 맵고.. 양은 넉넉해요
348,맛2 / 양2 / 배달2 / 떡볶이 양 적다는 리뷰 보고 걱정했는데 양 많던데요?!넘 맛있게 잘 먹었습니다!
349,맛0 / 양1 / 배달0 / ..............ㄹㄹㄹㄹㄹㄹ
350,맛2 / 양2 / 배달2 / 김밥은 항상 고봉민김밥 판교점에서 돈까스김밥만 먹습니다~~~~
352,맛1 / 양1 / 배달0 / 한시간 넘게 걸렸어요... 기다리다가 약속도 늦었어요
353,맛1 / 양1 / 배달0 / 사장님 다음부터는 배달 하시는 분들. 벨을 좀 눌러주고 가주시길 부탁 드립니다.쿠땡 택배도 아니고 문자를 남겨놓고 그냥 가시면 배달이 왔는지 안왔는지 어떻게 아나요..전화를 주시는것도ㅠ아니구요..어른들은 배고픔을 참아도 아이들은 참기 힘듬니다..그리고 저는 문자로 남겨달라고 한적도 없구요..
354,맛2 / 양2 / 배달2 / 김밥 너무 맛있어용
355,맛2 / 양1 / 배달2 / 오래간만에 먹은 돈까스. 정말 맛있네요...
356,맛1 / 양1 / 배달2 / 적당한 분식집 음식이네요!잘 먹었습니나.
357,맛2 / 양2 / 배달2 / 급 먹느라 사진이 부실합니다 ㅠ분식이 먹고플땐 언제나 고봉민 입니다~~
358,맛2 / 양1 / 배달1 / 배달이 조금늦긴했지만 맛있었습니다
359,맛1 / 양2 / 배달2 / 햄을 뺐더니 넘 부실 떡볶이는 국물많아서 좋음
360,맛2 / 양2 / 배달2 / 분식이 먹고플땐 언제나 고봉민이죠~~오늘도 맛나게 잘 먹겠습니다 ^^
361,맛2 / 양2 / 배달2 / 넘맛있어요 짱입니다
362,맛2 / 양1 / 배달0 / 배달은 조금 늦었지만 맛도 좋고 양도 좋아요~~
364,맛2 / 양2 / 배달2 / 맛이야 검증된 업소이니 말할필요 없을거같습니다. 배달도 빠르고..
365,맛2 / 양2 / 배달2 / 맛있게 잘먹었습니다~~
366,맛2 / 양2 / 배달2 / 맛 있어서 계속 주문하고 있어요
367,맛2 / 양2 / 배달2 / 맛있게 잘 먹었어요
368,맛2 / 양2 / 배달2 / 잘 먹었습니다. 맛있습니다.
369,맛2 / 양2 / 배달2 / 조아용 ㅎㅎ 맛있어요 ㅎㅎ 잘먹었습니당 ~!!!
370,맛2 / 양2 / 배달2 / 배달 빠르고 김밥들이 다 맛있어요
371,"맛2 / 양2 / 배달2 / 예상시간보다 빨리 도착했구요쌀쌀한 날씨에 시원한 잔치국수,깔끔한 쫄면까지 맛있게 잘 먹었습니다 ~"
372,맛1 / 양1 / 배달1 / 가격 대비 만족도 적정 합니다
373,맛2 / 양2 / 배달1 / 맛도좋고 좋아요~~~~~~
374,맛2 / 양2 / 배달2 / 오늘도 맛있게 먹었습니다 감사합니다
375,맛2 / 양2 / 배달2 / 돈까스김밥 새우김밥 너무 맛있어요비빔밥에 고기와 채소가 같이 있어 담백합니다쫄면 소스를 따로 주셔서 양배추와 조절해가며맛있게 먹었습니다
377,맛0 / 양1 / 배달0 / 맛은 쏘쏘. 배달이 시간이 한시간반이상으로 너무 많이 걸렸습니다!
378,맛0 / 양0 / 배달0 / 11시30분에 주문하여 1시까지받게해달라고 요청드렸는데 시간이지나도 안와서 전화드렸더니 이미출발했고 금방도착할거라고하셨는데도 안와서 다시전화드렸더니 이제음식이나왔고 라이더분 요청하실거라고..직원분들 말도 다틀리고 본인이 전화안받아서 모른다라고 나몰라라하시고..점심시간 다버렸어요.결국취소했네요.최악
379,맛2 / 양2 / 배달2 / 김밥은 고봉민이 맛있어요
380,"맛0 / 양0 / 배달2 / 희끄무리한 순두부찌개네요. 얼큰한 맛도 없고...사무실이라 수저, 젓가락 보내달라 했는데 싹 무시...불고기 덮밥은 그냥 그냥 먹을만하다고 하네요. 양은 좀 적다고 하고요."
381,맛0 / 양0 / 배달0 / 배달이 너무 늦어요.
383,맛1 / 양1 / 배달1 / 맛있어요. 가장배달료도 싸고ㅎ자주먹을께요ㅎ
384,맛2 / 양2 / 배달2 / 항상 김밥 단체주문 하는데 맛은 물론이고 신속정확한 배달 감사합니다~^^
385,맛2 / 양2 / 배달0 / 주문후 한시간반째 도착을 안해서 문열고 나갔더니 음식만 두고 갔네요. 문앞에두고 전화달라고 메모가있었는데도 불구하고 벨도안누르고 음식만 두고갔습니다. 배달대행업체이용하신거면 주의가필요할것같네요 밖에방치되서 김밥은 차가워졌고 따듯한메뉴안시킨게 다행이네요 다신 안시킬것같습니다.
386,맛0 / 양0 / 배달0 / 먹고나면 배아파요ㅜㅜ
387,맛2 / 양2 / 배달2 / 항상 신속한 배달 감사합니다~김밥 맛있어요!
388,맛1 / 양2 / 배달2 / 배달도 빠르고 맛있었어요~!
389,맛2 / 양2 / 배달2 / 맛있었어요. 감사합니다.
390,맛2 / 양2 / 배달2 / 항상 잘 먹고 있습니다. 김치 빼고 배달해달라는 요청은 매번 드리는데 매번 반영이 안되서 좀 아쉽네요.
391,맛2 / 양2 / 배달2 / 정말 맛있게 잘 먹었습니다! 양 많이 주문했는데 생각보다 빨리와서 좋았어요 :)
392,맛2 / 양2 / 배달2 / 맛있어요. 배달도 나쁘지않은편.
393,맛2 / 양2 / 배달2 / 재주문에 이어 재주문~!
394,맛2 / 양2 / 배달2 / 오징어덥밥 맛있어요 (다른건 다른식구가 먹어서..ㅎ)속이 느끼했는데 개운하게 먹었네요  감사합니다
395,맛1 / 양1 / 배달1 / 떡만두국 보통김밥 보통돈까스  엄청두껍고 튀김기름이 깨끗함그런데 진짜 돈가스만 좋았음
396,"맛2 / 양2 / 배달0 / 김밥은 맛있게 잘 먹고 있습니다. 근데 배달 예상 고지 시간이랑 맞춰서 보내주시면 감사하겠습니다. 60분 내외로 전달 받아서 일 보고 있었는데, 배달기사가 20분이나 먼저 와서는 3분 동안 연락 안 받았다고 추가 요금을 뱉으라고 하네요. 3분 때문에 4천원을 더 달라는 거냐고 물으니 팀장님이 받아 오라고 해서 받아가야 한다고 해서 업체 이름을 물어보니.. 자기가 팀장인데 왜 물어보냐고 그러네요? 열받지만 뭐 어쩌겠습니까. 돈 안 받는다고 해서 알았다고 했습니다."
397,맛1 / 양1 / 배달2 / 배달이 빨랐고 맛은 먹던맛이였습니다
398,맛2 / 양2 / 배달2 / 예상시간보다 빨리 오셨어요. 전에 쫄면소스가 부족했던 것 같아서 요청했더니 하나 더 주셨구요. 꼼꼼하고 깔끔하게 잘 포장해주신 덕분에 맛있게 잘 먹었습니다^^
399,맛2 / 양1 / 배달1 / 양이 적지만 맛나게 먹었습니다.
400,맛1 / 양1 / 배달1 / 괜찮았어요~~~~~~~
401,"맛1 / 양2 / 배달2 / 배달 속도, 양 모두 좋은데 떡볶이가 싱거워서 아쉬웠어요"
402,맛2 / 양2 / 배달2 / 돈까스가 너무 맛있네요
403,맛2 / 양2 / 배달2 / 배달도 빠르고 맛있어요~ 잘 먹었습니다 ^^
404,맛0 / 양0 / 배달0 / 김밥전문점이라 김밥만 맛있네요 오므라이스는 그나마 괜찮았는데 쫄면도 다불어터지고 소스는진짜 너무 부족하네요 만두는 다해체되서 비닐이랑 물아일체수준 김밥아니면 시키면안되려나봐요
405,맛2 / 양2 / 배달2 / ~~~~~~~~~~
406,맛2 / 양2 / 배달2 / 늘 감사합니다   자주 먹고 있어요
407,맛2 / 양2 / 배달2 / 포장도 깔끔하고 맛있게 잘 먹었습니다.사장님 전화도 매우 친절하십니다!
408,"맛2 / 양2 / 배달2 / 예상시간보다 배달도 빨랐고, 배달임에도 불구하고 치즈가 굳지 ㅇ않아서 좋았고 김밥이 느끼하지도 않아서 덕분에 기분 좋게 식사를 마쳤습니다~!"
409,맛2 / 양2 / 배달2 / 잘 먹었습니다. 감사합니다.
410,맛1 / 양1 / 배달2 / 믿고먹는 고봉밋김밥이요~^^
411,맛2 / 양2 / 배달2 / 양도 좀 많고. 배부르게 잘 먹었네요 ~
412,맛2 / 양2 / 배달2 / 배달 시간보다 더 빨리 도착하고 음식이 다른데 비해 깔끔하게 잘 포장되서 오네요~음식 맛도 좋아요
413,맛1 / 양1 / 배달1 / 매번 느꼈지만 원래 기본 반찬을 안주셨던가요? 김치랑 비트무는 있는거 아닌지요ㅜㅜ
414,맛1 / 양1 / 배달1 / 잘 먹었습니다.근데...같이 먹을 국이랑 단무지가 없어서 전 조금 아깝네요.그래도 절먹었네요.사진은 못찍었네요.
415,맛2 / 양2 / 배달2 / 늘 맛있게 먹어요 늘 감사합니다 ♡
416,맛2 / 양2 / 배달2 / 갑자기 비 많이 내리는데 배달도 빨리해주시고  맛있게 잘 먹었습니다사진을 못찍어서 이거밖에 없네요
417,맛2 / 양2 / 배달2 / 맛있어요 새우김밥 돈까스김밥!
418,맛2 / 양2 / 배달2 / 생각보다 배달이 엄청 빨라서 넘 놀랐어요~김밥 맛은 말할 것도 없고~ㅎㅎ맛있게 잘먹었습니당
419,맛1 / 양2 / 배달2 / 떡볶이에 쫄면 추가한거 시켰는데 쫄면이 너무 불어서 아쉬워요 ㅠㅠ배달오다 불었나요 ㅠㅠ 돈가스는 전문점 느낌아니고 분식점 느낌이지만 맛있네요 참치김밥은 맛있어요!!
420,맛1 / 양2 / 배달2 / 예상시간보다 빨리 왔어요. 깔끔하게 잘 포장되어 왔고 맛도 있었는데 돈까스가 기름이 오래된건지 튀김옷 색이 너무 까맣고ㅠㅜ 반면 속은 살짝 덜 익은듯한 비쥬얼ㅠㅜ 쫄면과 김밥은 좋았어요~
421,맛2 / 양2 / 배달2 / 맛있었어요 간식이었다가 주문이 늦어버려 저녁이 되어버렸네요. 든든합니다
422,맛1 / 양1 / 배달2 / 김밥은 맛있어요쫄면은 콩나물 양배추 달걀반쪽이 전부네요.야채구성이 아쉬워요
423,맛1 / 양2 / 배달2 / 음식 따뜻하게 받아서 잘 먹었습니다.
424,맛1 / 양1 / 배달2 / 음.. 예전이랑 좀 다르네여ㅜ
425,맛1 / 양1 / 배달1 / 앱엦나온시간보다 30분은 일찍도착했어요. 잘먹었습니다
426,맛1 / 양2 / 배달1 / 수제비 양이 진짜 많네요 맛있게 잘 먹었어요
427,맛2 / 양2 / 배달2 / 고봉민 돈가스김밥 아이들이 좋아해요
428,맛1 / 양1 / 배달0 / 맛있게 먹긴 했는데포장에 신경을 좀 쓰셔야할거같아요보시다시피 김치랑 샐러드 소스가 다 흘러가지고 김밥에 묻어서 종이가 다 젖어있더라고요가서 자주 사먹고 좋아하는 음식집인데포장에는 꼼꼼히 신경 써주셔야할거같아요
429,맛2 / 양1 / 배달1 / 고봉민김밥 맛있어요~
430,맛0 / 양2 / 배달2 / 음식해놓고 늦게 보낸건지 떡볶이에 떡과 쫄면사리는 불어 떡이 되어있고 수제비는 반죽이 두껍고 김밥만 제대로네요 오늘 메뉴선택은 꽝이네요ㅠ
431,맛1 / 양2 / 배달2 / 잘 포장되서 빨리 왔네요
432,맛1 / 양2 / 배달2 / 김밥 너무 완벽합니다!!근데 냉면 너무 맛없어요ㅠㅠㅠㅠㅠㅠㅠ텁텁하니...두입먹고 버렸어요ㅠ김밥은 다먹었구요!
433,맛2 / 양2 / 배달2 / 빨라요 친절해요 휴일도 영업이라 좋습니다
434,맛0 / 양0 / 배달0 / 음식을 시켰는데 요청사항에 젓가락 안달라고 하지도 않았는데 안주셨네요 몇번째 인가요 매번 불편하네요 오늘도 밥도 시켰는데 수저도 없고 답답합니다. 배달은 늦고.. 양해 문자도 없고
435,맛2 / 양2 / 배달2 / 와...음식이 너무 깔끔하고 예쁘게옵니다. 담에도 또ㅠ시킬게요!!
436,맛2 / 양2 / 배달2 / 한끼 제대로 먹고싶을때 좋네요
437,맛1 / 양1 / 배달1 / 김밥 작게 잘라주셔서 아이들이 편하게 잘 먹었습니다..서비스 최고네요~ 감사합니다^^
438,맛1 / 양1 / 배달2 / 쫄면은 시키는게 아닌가봐요...엄청 뿔어서 왔네요ㅠ
439,맛1 / 양2 / 배달2 / 김밥전문점 답게 맛있어요. 근데 콩국수는 너무 미지근하고. 콩물이 너무 적더군요.
440,맛2 / 양2 / 배달2 / 믿고시켜먹는고봉민김밥
441,맛2 / 양2 / 배달2 / 오늘도 맛나게 잘 먹었어요 감사합니다
442,맛2 / 양2 / 배달2 / 고봉인 김밥이 근처에 있어서 너무 좋아요^^
443,맛2 / 양2 / 배달2 / 빠른 배달 및 친절한 기사님 감사합니다
444,맛2 / 양2 / 배달2 / 오늘 음식은 ㅠㅠ 요청사항을 안들어주셔서 좀 그랬어요 밥 종류가 2개 였는데 김치 달라고 요청드렸는데 안왔더라구요 그리고 어제 먹은 물냉면은 안에 양념이 없었는데 오늘은 왜 양념이 있던건지.. 비냉으로 두개가 온건지ㅜㅜ
445,맛2 / 양2 / 배달2 / 맛있고 깔끔하게 배달되서 좋습니다
446,맛1 / 양1 / 배달1 / 맛난 가성비김밥ㅉ!...
447,맛2 / 양2 / 배달2 / 배송도 빠르고 좋아요
448,맛2 / 양2 / 배달2 / 매번ㅋㅋㅋㅋㅋ 너무 만족해요 시간이 안되서 매장은 못가는데 그래도 맛이 있어서 너무좋아요
449,맛2 / 양2 / 배달2 / 잘 받았어요~~맛있습니다.
450,맛2 / 양2 / 배달2 / 정말 일주일에 3번이상은 시키는 곳 모든메뉴 맛 믿고 먹어요ㅋㅋㅋㅋㅋ 존맛탱
451,맛1 / 양1 / 배달1 / 음식은  맛있는데 오늘 시킨 비빔밥에 고추장이 빠졌네요 ㅠㅠ 다음엔 빼먹지 마시고 잘 넣어주세요~
452,맛1 / 양1 / 배달1 / 제 시간에 배달 좋습니다 현장에서 카드영수증 발급 안되는건 아쉽네요
453,맛2 / 양2 / 배달2 / 맛있어요~~~ㅎㅎㅎㅎ
454,맛2 / 양2 / 배달2 / 항상 배달시켜 먹는데 깔끔하고 맛있어요.
455,맛0 / 양0 / 배달1 / 돈까스는 가운데만 고구마치즈 들어있고 양쪽 끝에는 딱딱하기만 해요
456,맛2 / 양2 / 배달2 / 명불허전!!^^감사합니다
457,맛2 / 양2 / 배달1 / 맛있게 먹었어요. 또 시킬게용
458,맛2 / 양2 / 배달2 / 항상 좋은배달 감사드립니다.
459,맛1 / 양1 / 배달1 / 괜찮아요~~~~~~
460,맛2 / 양2 / 배달2 / 포장 깔끔하고 맛잇어요특히 치즈돈가스 너무맛있어요 !!!!
461,맛2 / 양2 / 배달2 / 맛있게  잘 먹었습니다
462,맛2 / 양2 / 배달2 / 왜 남이해준건 일케 맛날까요? ㅎㅎ감사합니다
463,맛1 / 양0 / 배달2 / 떡볶이 처음 시켜봤는데 말도안되게 양이 적어요  4천원 말도 안되네요
464,맛1 / 양1 / 배달1 / 급할때 자주 먹는 곳.
465,맛2 / 양2 / 배달2 / 음식 깔끔하고 시간 질 맞춰주셔 넘 맛나게 먹었습니다..
466,맛2 / 양2 / 배달2 / 맛있고 배달도 빨라요
467,맛1 / 양1 / 배달0 / 다음에는 안 시켜 먹을듯
468,맛0 / 양0 / 배달0 / ㅠㅠ 배달이 25분후에왔어요...한시간반 기다렸는데..전화로 물냉에 오이빼달라고 말씀드렸는데 오이가 그대로왔어요...실망이네요
469,맛2 / 양2 / 배달2 / ㅜㅜ오늘은 김치 단무지도 안주시고 음식 3개시켰는데 수저2세트주시고..
470,맛2 / 양2 / 배달2 / 배달 빠르고 정말 맛있어요~
471,맛2 / 양2 / 배달2 / 김밥이랑 떡볶이 맛있어요~~ㅎㅎ
472,맛2 / 양2 / 배달2 / 맛있어요.돈까스도 맛있구요~~~
473,맛2 / 양2 / 배달2 / 새우김밥 존맛탱이에요 두줄드세요
474,맛2 / 양2 / 배달2 / 치즈돈가스 매운김밥 고봉민김밥 잔치국수 쫄면추가떡볶이 맛나게 잘 먹었습니다.
475,맛0 / 양0 / 배달1 / 계속 애용을 하고 있는데 오늘 제육덥밥은 실망스럽네요..예전에 비해 제육양이 넘 없고 밥도 질고...바쁘시리라 생각하지만 신경 쓰셔야 할듯요
476,맛1 / 양1 / 배달2 / 배달은 항상 예상시간보다는 빨리와서 좋아요ㅎ
477,맛2 / 양2 / 배달2 / 맛있고 깔끔하고 배달도 잘해줘요
478,맛2 / 양2 / 배달2 / 양많고 맛있어요 ㅋㅋㅋ 굳
479,맛2 / 양2 / 배달2 / 맛있게 잘 먹었슴미당 화이팅
480,맛1 / 양1 / 배달1 / 뚝불에 국물없고..맛은 극 평범..
481,맛1 / 양1 / 배달1 / 맛 진짜 평범..
482,맛2 / 양2 / 배달2 / 감사합니다 전화안드려도 비고대로 싸주셔서 먹이기 수월했어요~
483,맛0 / 양1 / 배달2 / 김밥집에서는 김밥을 시켜먹읍시다. .김볶밥 쫄면 떡볶이 오므라이스 돈까스는 참패 했습니다.
484,맛2 / 양2 / 배달2 / 배달 빠르고 맛있었어요
485,맛2 / 양2 / 배달2 / 늘 요구사항대로 주셔서 감사합니다
486,맛2 / 양2 / 배달2 / 아주 싸고 맛있고 포장도 실속
487,맛1 / 양1 / 배달1 / 그냥뭐 먹은것중에 딱히맛있는건 없었는 흔한맛
489,맛2 / 양2 / 배달2 / 밥하기 싫었는데 아주 맛있게 편하게 잘 먹었습니다 감사합니다 ^^♡
490,맛2 / 양2 / 배달2 / 김치볶음밥 맛있어요
491,맛1 / 양0 / 배달2 / 뚝배기 불고기와 된장 돈불고기 덮밥을 주문했는데 국물이나 밑반찬 하나 없이 시킨것만 왔네요... 단무지라도 보내주시죠...ㅜㅜ
493,맛1 / 양2 / 배달2 / 매운김밥이 평소랑 다르게 왔네요 확인 잘 부탁드려요
494,맛1 / 양1 / 배달1 / 배달도 빨리오고 맛있게먹었어요
495,맛2 / 양2 / 배달2 / 항상자주가는 곳입니다.배달은 처음인데 매장에서 직접먹는것과 같이 나와서 좋았고 편리했습니다~단무지 정도의간단한  반찬이 같이왔으면  더좋았을텐데 하는 아쉬움은 있습니다~
496,맛2 / 양2 / 배달1 / 김밥은 여기가 제일나아요~
497,맛1 / 양1 / 배달1 / 떡볶이 맛이 특이했는데 제 입맛이라서 좋았어요 ㅎㅎ그리고 비빔국수 진짜 맛있었고 김밥은 뭐 평범했어요납작 탕수육....소스가 너무 특이해서 ㅎㅎㅎㅎ그래도 다 맛있었어요!
498,맛1 / 양1 / 배달1 / 돈까스 좀 잡내나요
499,맛1 / 양0 / 배달2 / 사진첨부가 안되서 올리지 못하지만 7천원 탕수육 양이 놀랄정도로 적음. 차라리 소짜를 없애고 대짜만 운영하는게 좋겠어요. 만오천원이면 중국집에서 제대로 오는데 두개정도를 잘게 자른 느낌이라 돈주고 이정도 양을 시켰다는게 놀랍네요 김밥은 먹을만했습니다
